Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
UX020,11/20/2019,23:09,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:10,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:11,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:12,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:13,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:14,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:15,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:16,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:17,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:18,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:19,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:20,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:21,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:22,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:23,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:24,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:25,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:26,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:27,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:28,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:29,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:30,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:31,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:32,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:33,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:34,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:35,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:36,78%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:37,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:38,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:39,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:40,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:41,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:42,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:43,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:44,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:45,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:46,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:47,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:48,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:49,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:50,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:51,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:52,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:53,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:54,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:55,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:56,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:57,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:58,76%,72%,86%,712,610.04,0,,
UX020,11/20/2019,23:59,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:00,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:01,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:02,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:03,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:04,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:05,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:06,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:07,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:08,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:09,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:10,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:11,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:12,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:13,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:14,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:15,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:16,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:17,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:18,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:19,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:20,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:21,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:22,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:23,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:24,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:25,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:26,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:27,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:28,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:29,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:30,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:31,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:32,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:33,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:34,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:35,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:36,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:37,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:38,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:39,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:40,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:41,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:42,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:43,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:44,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:45,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:46,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:47,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:48,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:49,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:50,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:51,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:52,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:53,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:54,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:55,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:56,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:57,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:58,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,0:59,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:00,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:01,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:02,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:03,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:04,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:05,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:06,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:07,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:08,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:09,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:10,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:11,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:12,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:13,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:14,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:15,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:16,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:17,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:18,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:19,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:20,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:21,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:22,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:23,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:24,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:25,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:26,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:27,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:28,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:29,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:30,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:31,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:32,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:33,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:34,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:35,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:36,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:37,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:38,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:39,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:40,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:41,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:42,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:43,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:44,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:45,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:46,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:47,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:48,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:49,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:50,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:51,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:52,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:53,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:54,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:55,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:56,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:57,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:58,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,1:59,76%,72%,86%,712,610.04,0,,
UX020,11/21/2019,2:00,53%,33%,86%,712,609.84,22,,
UX020,11/21/2019,2:01,53%,33%,86%,712,609.64,22,,
UX020,11/21/2019,2:02,53%,33%,86%,712,609.44,22,,
UX020,11/21/2019,2:03,53%,33%,86%,712,609.24,22,,
UX020,11/21/2019,2:04,53%,33%,86%,712,609.04,22,,
UX020,11/21/2019,2:05,53%,33%,86%,712,608.84,22,,
UX020,11/21/2019,2:06,53%,33%,85%,712,608.64,22,,
UX020,11/21/2019,2:07,53%,33%,85%,712,608.44,22,,
UX020,11/21/2019,2:08,53%,33%,85%,712,608.24,22,,
UX020,11/21/2019,2:09,53%,33%,85%,712,608.04,22,,
UX020,11/21/2019,2:10,53%,33%,85%,712,607.84,22,,
UX020,11/21/2019,2:11,53%,33%,85%,712,607.64,22,,
UX020,11/21/2019,2:12,53%,33%,85%,712,607.44,22,,
UX020,11/21/2019,2:13,53%,33%,85%,712,607.24,22,,
UX020,11/21/2019,2:14,53%,33%,85%,712,607.04,22,,
UX020,11/21/2019,2:15,53%,33%,85%,712,606.84,22,,
UX020,11/21/2019,2:16,53%,33%,85%,712,606.64,22,,
UX020,11/21/2019,2:17,53%,33%,85%,712,606.44,22,,
UX020,11/21/2019,2:18,53%,33%,85%,712,606.24,22,,
UX020,11/21/2019,2:19,42%,20%,85%,712,606.04,22,,
UX020,11/21/2019,2:20,42%,20%,85%,712,605.84,22,,
UX020,11/21/2019,2:21,42%,20%,85%,712,605.64,22,,
UX020,11/21/2019,2:22,42%,20%,85%,712,605.44,22,,
UX020,11/21/2019,2:23,42%,20%,85%,712,605.24,22,,
UX020,11/21/2019,2:24,42%,20%,85%,712,605.04,22,,
UX020,11/21/2019,2:25,42%,20%,85%,712,604.84,22,,
UX020,11/21/2019,2:26,42%,20%,85%,712,604.64,22,,
UX020,11/21/2019,2:27,42%,20%,85%,712,604.44,22,,
UX020,11/21/2019,2:28,42%,20%,85%,712,604.24,22,,
UX020,11/21/2019,2:29,42%,20%,85%,712,604.04,22,,
UX020,11/21/2019,2:30,42%,20%,85%,712,603.84,22,,
UX020,11/21/2019,2:31,42%,20%,85%,712,603.64,22,,
UX020,11/21/2019,2:32,42%,20%,85%,712,603.44,22,,
UX020,11/21/2019,2:33,42%,20%,85%,712,603.24,22,,
UX020,11/21/2019,2:34,42%,20%,85%,712,603.04,22,,
UX020,11/21/2019,2:35,42%,20%,85%,712,602.84,22,,
UX020,11/21/2019,2:36,42%,20%,85%,712,602.64,22,,
UX020,11/21/2019,2:37,42%,20%,85%,712,602.44,22,,
UX020,11/21/2019,2:38,42%,20%,85%,712,602.24,22,,
UX020,11/21/2019,2:39,42%,20%,85%,712,602.04,22,,
UX020,11/21/2019,2:40,42%,20%,85%,712,601.84,22,,
UX020,11/21/2019,2:41,42%,20%,84%,712,601.64,22,,
UX020,11/21/2019,2:42,42%,20%,84%,712,601.44,22,,
UX020,11/21/2019,2:43,65%,48%,84%,712,601.24,22,,
UX020,11/21/2019,2:44,65%,48%,84%,712,601.04,22,,
UX020,11/21/2019,2:45,65%,48%,84%,712,600.84,22,,
UX020,11/21/2019,2:46,64%,48%,84%,712,600.64,22,,
UX020,11/21/2019,2:47,64%,48%,84%,712,600.44,22,,
UX020,11/21/2019,2:48,64%,48%,84%,712,600.24,22,,
UX020,11/21/2019,2:49,64%,48%,84%,712,600.04,22,,
UX020,11/21/2019,2:50,64%,47%,84%,712,599.84,22,,
UX020,11/21/2019,2:51,64%,47%,84%,712,599.64,22,,
UX020,11/21/2019,2:52,64%,47%,84%,712,599.44,22,,
UX020,11/21/2019,2:53,64%,47%,84%,712,599.24,22,,
UX020,11/21/2019,2:54,64%,47%,84%,712,599.04,22,,
UX020,11/21/2019,2:55,63%,47%,84%,712,598.84,22,,
UX020,11/21/2019,2:56,63%,46%,84%,712,598.64,22,,
UX020,11/21/2019,2:57,63%,46%,84%,712,598.44,22,,
UX020,11/21/2019,2:58,63%,46%,84%,712,598.24,22,,
UX020,11/21/2019,2:59,63%,46%,84%,712,598.04,22,,
UX020,11/21/2019,3:00,63%,46%,84%,712,597.84,22,,
UX020,11/21/2019,3:01,63%,46%,84%,712,597.64,22,,
UX020,11/21/2019,3:02,63%,45%,84%,712,597.44,22,,
UX020,11/21/2019,3:03,63%,45%,84%,712,597.24,22,,
UX020,11/21/2019,3:04,62%,45%,84%,712,597.04,22,,
UX020,11/21/2019,3:05,62%,45%,84%,712,596.84,22,,
UX020,11/21/2019,3:06,62%,45%,84%,712,596.64,22,,
UX020,11/21/2019,3:07,62%,45%,84%,712,596.44,22,,
UX020,11/21/2019,3:08,62%,45%,84%,712,596.24,22,,
UX020,11/21/2019,3:09,62%,44%,84%,712,596.04,22,,
UX020,11/21/2019,3:10,62%,44%,84%,712,595.84,22,,
UX020,11/21/2019,3:11,62%,44%,84%,712,595.64,22,,
UX020,11/21/2019,3:12,62%,44%,84%,712,595.44,22,,
UX020,11/21/2019,3:13,61%,44%,84%,712,595.24,22,,
UX020,11/21/2019,3:14,61%,44%,84%,712,595.04,22,,
UX020,11/21/2019,3:15,61%,43%,84%,712,594.84,22,,
UX020,11/21/2019,3:16,61%,43%,84%,712,594.64,22,,
UX020,11/21/2019,3:17,61%,43%,83%,712,594.44,22,,
UX020,11/21/2019,3:18,61%,43%,83%,712,594.24,22,,
UX020,11/21/2019,3:19,61%,43%,83%,712,594.04,22,,
UX020,11/21/2019,3:20,61%,43%,83%,712,593.84,22,,
UX020,11/21/2019,3:21,61%,43%,83%,712,593.64,22,,
UX020,11/21/2019,3:22,60%,42%,83%,712,593.44,22,,
UX020,11/21/2019,3:23,60%,42%,83%,712,593.24,22,,
UX020,11/21/2019,3:24,60%,42%,83%,712,593.04,22,,
UX020,11/21/2019,3:25,60%,42%,83%,712,592.84,22,,
UX020,11/21/2019,3:26,60%,42%,83%,712,592.64,22,,
UX020,11/21/2019,3:27,60%,42%,83%,712,592.44,22,,
UX020,11/21/2019,3:28,60%,41%,83%,712,592.24,22,,
UX020,11/21/2019,3:29,60%,41%,83%,712,592.04,22,,
UX020,11/21/2019,3:30,60%,41%,83%,712,591.84,22,,
UX020,11/21/2019,3:31,60%,41%,83%,712,591.64,22,,
UX020,11/21/2019,3:32,59%,41%,83%,712,591.44,22,,
UX020,11/21/2019,3:33,59%,41%,83%,712,591.24,22,,
UX020,11/21/2019,3:34,59%,41%,83%,712,591.04,22,,
UX020,11/21/2019,3:35,59%,40%,83%,712,590.84,22,,
UX020,11/21/2019,3:36,59%,40%,83%,712,590.64,22,,
UX020,11/21/2019,3:37,59%,40%,83%,712,590.44,22,,
UX020,11/21/2019,3:38,59%,40%,83%,712,590.24,22,,
UX020,11/21/2019,3:39,59%,40%,83%,712,590.04,22,,
UX020,11/21/2019,3:40,59%,40%,83%,712,589.84,22,,
UX020,11/21/2019,3:41,58%,40%,83%,712,589.64,22,,
UX020,11/21/2019,3:42,58%,39%,83%,712,589.44,22,,
UX020,11/21/2019,3:43,58%,39%,83%,712,589.24,22,,
UX020,11/21/2019,3:44,58%,39%,83%,712,589.04,22,,
UX020,11/21/2019,3:45,58%,39%,83%,712,588.84,22,,
UX020,11/21/2019,3:46,58%,39%,83%,712,588.64,22,,
UX020,11/21/2019,3:47,58%,39%,83%,712,588.44,22,,
UX020,11/21/2019,3:48,58%,38%,83%,712,588.24,22,,
UX020,11/21/2019,3:49,58%,38%,83%,712,588.04,22,,
UX020,11/21/2019,3:50,57%,38%,83%,712,587.84,22,,
UX020,11/21/2019,3:51,57%,38%,83%,712,587.64,22,,
UX020,11/21/2019,3:52,57%,38%,83%,712,587.44,22,,
UX020,11/21/2019,3:53,57%,38%,82%,712,587.24,22,,
UX020,11/21/2019,3:54,57%,38%,82%,712,587.04,22,,
UX020,11/21/2019,3:55,57%,37%,82%,712,586.84,22,,
UX020,11/21/2019,3:56,57%,37%,82%,712,586.64,22,,
UX020,11/21/2019,3:57,57%,37%,82%,712,586.44,22,,
UX020,11/21/2019,3:58,57%,37%,82%,712,586.24,22,,
UX020,11/21/2019,3:59,56%,37%,82%,712,586.04,22,,
UX020,11/21/2019,4:00,56%,37%,82%,712,585.84,22,,
UX020,11/21/2019,4:01,56%,37%,82%,712,585.64,22,,
UX020,11/21/2019,4:02,56%,36%,82%,712,585.44,22,,
UX020,11/21/2019,4:03,56%,36%,82%,712,585.24,22,,
UX020,11/21/2019,4:04,56%,36%,82%,712,585.04,22,,
UX020,11/21/2019,4:05,56%,36%,82%,712,584.84,22,,
UX020,11/21/2019,4:06,56%,36%,82%,712,584.64,22,,
UX020,11/21/2019,4:07,56%,36%,82%,712,584.44,22,,
UX020,11/21/2019,4:08,63%,46%,82%,712,584.24,22,,
UX020,11/21/2019,4:09,63%,46%,82%,712,584.04,22,,
UX020,11/21/2019,4:10,63%,46%,82%,712,583.84,22,,
UX020,11/21/2019,4:11,63%,46%,82%,712,583.64,22,,
UX020,11/21/2019,4:12,63%,46%,82%,712,583.44,22,,
UX020,11/21/2019,4:13,69%,55%,82%,712,583.24,22,,
UX020,11/21/2019,4:14,69%,55%,82%,712,583.04,22,,
UX020,11/21/2019,4:15,69%,55%,82%,712,582.84,22,,
UX020,11/21/2019,4:16,69%,55%,82%,712,582.64,22,,
UX020,11/21/2019,4:17,69%,55%,82%,712,582.44,22,,
UX020,11/21/2019,4:18,69%,55%,82%,712,582.24,22,,
UX020,11/21/2019,4:19,69%,55%,82%,712,582.04,22,,
UX020,11/21/2019,4:20,69%,55%,82%,712,581.84,22,,
UX020,11/21/2019,4:21,79%,72%,82%,712,583.04,22,,
UX020,11/21/2019,4:22,79%,72%,82%,712,584.24,22,,
UX020,11/21/2019,4:23,79%,72%,82%,712,585.44,22,,
UX020,11/21/2019,4:24,79%,72%,82%,712,586.64,22,,
UX020,11/21/2019,4:25,79%,72%,83%,712,587.84,22,,
UX020,11/21/2019,4:26,79%,72%,83%,712,589.04,22,,
UX020,11/21/2019,4:27,79%,72%,83%,712,590.24,22,,
UX020,11/21/2019,4:28,79%,72%,83%,712,591.44,22,,
UX020,11/21/2019,4:29,79%,72%,83%,712,592.64,22,,
UX020,11/21/2019,4:30,79%,72%,83%,712,593.84,22,,
UX020,11/21/2019,4:31,79%,72%,84%,712,595.04,22,,
UX020,11/21/2019,4:32,79%,72%,84%,712,596.24,22,,
UX020,11/21/2019,4:33,79%,72%,84%,712,597.44,22,,
UX020,11/21/2019,4:34,79%,72%,84%,712,598.04,22,,
UX020,11/21/2019,4:35,79%,72%,84%,712,599.24,22,,
UX020,11/21/2019,4:36,79%,72%,84%,712,600.44,22,,
UX020,11/21/2019,4:37,79%,72%,84%,712,601.64,22,,
UX020,11/21/2019,4:38,79%,72%,85%,712,602.84,22,,
UX020,11/21/2019,4:39,79%,72%,85%,712,604.04,22,,
UX020,11/21/2019,4:40,79%,72%,85%,712,605.24,22,,
UX020,11/21/2019,4:41,79%,72%,85%,712,606.44,22,,
UX020,11/21/2019,4:42,79%,72%,85%,712,607.64,22,,
UX020,11/21/2019,4:43,79%,72%,86%,712,610.04,22,,
UX020,11/21/2019,4:44,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:45,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:46,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:47,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:48,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:49,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:50,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:51,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:52,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:53,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:54,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:55,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:56,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:57,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:58,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,4:59,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:00,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:01,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:02,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:03,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:04,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:05,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:06,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:07,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:08,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:09,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:10,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:11,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:12,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:13,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:14,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:15,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:16,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:17,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:18,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:19,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:20,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:21,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:22,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:23,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:24,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:25,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:26,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:27,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:28,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:29,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:30,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:31,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:32,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:33,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:34,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:35,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:36,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:37,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:38,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:39,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:40,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:41,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:42,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:43,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:44,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:45,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:46,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:47,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:48,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:49,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:50,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:51,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:52,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:53,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:54,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:55,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:56,79%,72%,86%,712,610.04,0,,
UX020,11/21/2019,5:57,79%,72%,86%,712,610.04,0,,
